name,selling_price,year,seller_type,owner,km_driven,ex_showroom_price
36000.0,37000.0,2016,0,0,6000.0,50280.0
18000.0,18000.0,2011,0,0,35000.0,44814.0
40181.818181818184,25000.0,2013,0,0,50000.0,61600.0
55666.666666666664,46000.0,2018,0,0,10000.0,57557.0
51750.0,55000.0,2019,0,0,7000.0,57112.0
50000.0,40000.0,2016,0,0,34000.0,67187.0
24783.333333333332,25000.0,2012,0,1,20000.0,72752.5
24829.956521739132,25000.0,2012,0,0,38000.0,50267.0
20000.0,15000.0,2008,0,0,87250.0,72752.5
78333.33333333333,70000.0,2018,0,0,20000.0,72752.5
68740.27272727272,70000.0,2017,0,0,87250.0,92210.0
25000.0,25000.0,1997,0,0,45354.0,72752.5
15000.0,10000.0,2009,0,0,87250.0,72752.5
92500.0,80000.0,2015,0,0,32000.0,72752.5
25000.0,25000.0,2015,0,1,14000.0,54253.0
43800.0,35000.0,2016,0,0,70000.0,72752.5
27500.0,25000.0,2016,0,0,13500.0,51185.0
27187.5,26000.0,2012,0,0,75000.0,57549.0
40181.818181818184,15000.0,2011,0,0,75000.0,61600.0
61250.0,50000.0,2017,0,0,52000.0,77545.0
29300.0,26500.0,2013,0,0,18860.0,49600.0
122111.11111111111,133000.0,2017,0,0,2700.0,72752.5
68740.27272727272,80000.0,2016,0,0,87250.0,92661.0
29500.0,30000.0,2016,0,0,38500.0,72752.5
65562.5,90000.0,2018,0,0,10500.0,87042.0
40700.0,85000.0,2016,0,0,35000.0,85011.0
40181.818181818184,54000.0,2013,0,0,17000.0,61600.0
29500.0,42000.0,2019,0,0,2900.0,72752.5
22000.0,25000.0,2014,0,0,30000.0,47032.0
42500.0,50000.0,2016,0,1,14000.0,72752.5
50142.857142857145,55000.0,2014,0,0,10000.0,74295.0
40000.0,35000.0,2014,0,0,9556.0,54586.0
48888.88888888889,50000.0,2018,0,0,37000.0,64750.0
50000.0,45000.0,2015,0,0,2700.0,65626.0
50000.0,45000.0,2016,0,0,36000.0,67187.0
24545.363636363636,28000.0,2015,0,1,52000.0,43703.0
85000.0,80000.0,2013,0,0,46000.0,72752.5
113750.0,130000.0,2016,0,0,12000.0,72752.5
75000.0,120000.0,2019,0,0,6500.0,72752.5
28500.0,27000.0,2012,0,0,14100.0,70851.0
33399.933333333334,30000.0,2014,0,0,40000.0,72752.5
32333.333333333332,50000.0,2010,0,0,75000.0,71757.0
43800.0,45000.0,2018,0,0,10000.0,72752.5
31857.14285714286,28000.0,2009,0,0,29625.0,59183.0
24829.956521739132,6000.0,2006,0,1,35000.0,50267.0
31000.0,35000.0,2016,0,0,32000.0,78513.0
37500.0,30000.0,2014,0,0,20000.0,72752.5
15000.0,15000.0,2007,0,0,70000.0,52710.0
38333.333333333336,45000.0,2013,0,0,57000.0,75936.0
22500.0,18000.0,2005,0,0,11000.0,72752.5
71000.0,85000.0,2018,0,0,17500.0,72752.5
31857.14285714286,30000.0,2014,0,0,7000.0,59183.0
28888.88888888889,40000.0,2018,0,0,17500.0,72752.5
32250.0,34000.0,2018,0,0,25000.0,72752.5
21400.0,8000.0,2003,0,0,53500.0,72752.5
50000.0,70000.0,2018,0,0,15000.0,67187.0
35944.444444444445,50000.0,2016,0,0,8000.0,72752.5
37000.0,35000.0,2015,0,0,39448.0,56147.0
19152.941176470587,20000.0,2006,0,0,75000.0,72752.5
38914.634146341465,50000.0,2012,0,0,28000.0,72752.5
24333.333333333332,37000.0,2008,0,0,62000.0,72752.5
43800.0,69000.0,2018,0,0,12000.0,72752.5
24500.0,28000.0,2012,0,0,49999.0,72752.5
27187.5,25000.0,2011,0,0,70000.0,57549.0
53750.0,60000.0,2018,0,0,25000.0,81508.0
50000.0,50000.0,2014,0,0,20000.0,72532.0
101100.0,133000.0,2016,0,0,4500.0,72752.5
37500.0,30000.0,2014,0,0,45000.0,49146.0
44285.71428571428,60000.0,2014,0,0,68000.0,79432.0
24829.956521739132,23000.0,2009,0,0,87250.0,50267.0
20000.0,20000.0,2009,0,0,16000.0,72752.5
82500.0,80000.0,2019,0,0,5000.0,72752.5
87166.66666666667,99000.0,2006,0,1,36000.0,72752.5
97142.85714285714,90000.0,2018,0,0,70000.0,72752.5
19152.941176470587,20000.0,2005,0,0,27370.0,72752.5
40181.818181818184,50000.0,2017,0,0,8600.0,61600.0
22500.0,27000.0,2002,0,0,49000.0,72752.5
60000.0,60000.0,2018,0,0,16000.0,72752.5
29136.363636363636,12000.0,2007,0,1,87250.0,72752.5
42500.0,50000.0,2014,0,0,10000.0,72973.0
29300.0,20000.0,2012,0,1,30000.0,49600.0
32666.666666666668,45000.0,2018,0,0,7000.0,58900.0
38750.0,40000.0,2013,0,0,68000.0,72752.5
44285.71428571428,45000.0,2016,0,1,20000.0,79432.0
24829.956521739132,25000.0,2015,0,0,25000.0,50267.0
51966.666666666664,75000.0,2019,0,0,8900.0,71150.0
21400.0,25000.0,2007,0,0,70000.0,72752.5
29900.0,25000.0,2006,0,1,40000.0,72752.5
96000.0,100000.0,2019,0,0,8500.0,99399.0
50142.857142857145,30000.0,2012,0,0,32000.0,74295.0
24333.333333333332,25000.0,2010,0,0,55000.0,72752.5
15000.0,10000.0,2006,0,0,75000.0,72752.5
20766.666666666668,25000.0,2008,0,2,65000.0,72752.5
110000.0,120000.0,2016,0,0,87250.0,72752.5
45666.666666666664,42000.0,2014,0,0,21000.0,53415.0
32875.0,30000.0,2013,0,0,60000.0,49412.0
93500.0,77000.0,2014,0,0,38000.0,99399.0
32333.333333333332,25000.0,2011,0,0,40000.0,71757.0
15000.0,15000.0,2006,0,0,40000.0,72752.5
32666.666666666668,25000.0,2013,0,0,25000.0,59640.0
55666.666666666664,50000.0,2018,0,0,25000.0,57957.0
31000.0,30000.0,2014,0,0,25000.0,53900.0
97142.85714285714,125000.0,2019,0,0,3000.0,72752.5
32272.727272727272,35000.0,2011,0,0,28000.0,72752.5
58200.0,45000.0,2015,0,0,40000.0,78316.0
96000.0,98000.0,2019,0,0,8500.0,99399.0
38914.634146341465,75000.0,2017,0,0,30000.0,72752.5
52500.0,55000.0,2017,0,1,20000.0,80821.0
28888.88888888889,25000.0,2013,0,0,30000.0,72752.5
33000.0,70000.0,2014,0,0,12566.0,49150.0
24000.0,24000.0,2011,0,0,17000.0,72752.5
55021.28571428572,70000.0,2018,0,0,17000.0,72752.5
45000.0,45000.0,2017,0,0,35000.0,58906.0
35000.0,25000.0,2015,0,0,40000.0,86744.0
126500.0,133000.0,2019,0,0,1400.0,99399.0
51750.0,38000.0,2016,0,0,37000.0,54500.0
61250.0,45000.0,2015,0,0,15000.0,77545.0
15000.0,15000.0,2009,0,0,46000.0,72752.5
27142.85714285714,45000.0,2012,0,0,75000.0,72752.5
24545.363636363636,22000.0,2014,0,0,14289.0,43703.0
27500.0,30000.0,2015,0,1,20000.0,51185.0
101100.0,100000.0,2012,0,0,28000.0,72752.5
122111.11111111111,100000.0,2014,0,0,19000.0,72752.5
38914.634146341465,60000.0,2017,0,0,28450.0,72752.5
110000.0,100000.0,2014,0,0,31500.0,72752.5
38914.634146341465,40000.0,2016,0,0,28000.0,72752.5
38914.634146341465,21000.0,2007,0,0,87250.0,72752.5
39125.0,40000.0,2018,0,0,16000.0,72752.5
24829.956521739132,25000.0,2007,0,0,17860.0,50267.0
44285.71428571428,45000.0,2015,0,0,24000.0,79432.0
81750.0,75000.0,2016,0,0,10950.0,72752.5
35944.444444444445,45000.0,2017,0,0,35850.0,72752.5
35000.0,35000.0,2016,0,0,29000.0,53436.0
96200.0,60000.0,2001,0,1,4000.0,72752.5
53750.0,60000.0,2016,0,0,45420.0,81508.0
122111.11111111111,130000.0,2018,0,1,35000.0,72752.5
48888.88888888889,42000.0,2017,0,0,19800.0,64750.0
50000.0,76000.0,2018,0,0,23000.0,65626.0
37500.0,40000.0,2014,0,0,35000.0,72752.5
29900.0,65000.0,2018,0,0,7500.0,72752.5
22000.0,20000.0,2013,0,0,20000.0,47032.0
68740.27272727272,75000.0,2016,0,0,72000.0,92661.0
68740.27272727272,70000.0,2018,0,0,7000.0,92661.0
86252.25,105000.0,2019,0,0,6000.0,72752.5
48888.88888888889,50000.0,2017,0,0,34300.0,62317.0
122111.11111111111,120000.0,2017,0,0,7199.0,72752.5
40700.0,25000.0,2011,0,0,43000.0,85011.0
30000.0,30000.0,2017,0,0,8000.0,43703.0
38750.0,50000.0,2017,0,0,9999.0,72752.5
32272.727272727272,25000.0,2007,0,0,80000.0,72752.5
40700.0,50000.0,2014,0,0,30000.0,85011.0
28333.333333333332,35000.0,2015,0,0,12000.0,54299.0
40700.0,30000.0,2009,0,0,17500.0,85011.0
33399.933333333334,37000.0,2016,0,0,45000.0,72752.5
50142.857142857145,42000.0,2013,0,0,38000.0,74295.0
126000.0,119000.0,2016,0,0,19800.0,72752.5
133000.0,133000.0,2011,0,0,12000.0,99399.0
122111.11111111111,130000.0,1993,0,1,10000.0,72752.5
21400.0,22000.0,2008,0,1,85000.0,72752.5
19152.941176470587,15000.0,2007,0,0,70000.0,72752.5
133000.0,133000.0,2017,0,0,2009.0,99399.0
133000.0,133000.0,2018,0,0,1500.0,99399.0
110000.0,110000.0,2014,0,0,12077.0,99399.0
129800.0,133000.0,2017,0,0,20000.0,72752.5
96200.0,133000.0,1995,0,2,20000.0,72752.5
75000.0,45000.0,2011,0,0,40000.0,72752.5
70714.28571428571,75000.0,2018,0,0,12000.0,95955.0
46750.0,50000.0,2017,0,0,27000.0,61545.0
33399.933333333334,30000.0,2013,0,0,87250.0,72752.5
35000.0,30000.0,2015,0,0,12000.0,64071.0
29136.363636363636,22000.0,2011,0,0,36000.0,72752.5
51666.666666666664,75000.0,2015,0,0,11000.0,99399.0
37000.0,45000.0,2017,0,0,26000.0,56147.0
40181.818181818184,35000.0,2014,0,0,87250.0,61600.0
24829.956521739132,35000.0,2012,0,0,29000.0,50267.0
29500.0,25000.0,2017,0,0,45000.0,72752.5
68740.27272727272,70000.0,2017,0,0,13000.0,92210.0
22500.0,10000.0,2005,0,0,48000.0,72752.5
133000.0,133000.0,2018,0,0,5814.0,99399.0
24545.363636363636,24000.0,2014,0,0,31000.0,43703.0
33399.933333333334,42000.0,2017,0,0,25000.0,72752.5
26000.0,26000.0,2002,0,1,28000.0,72752.5
35944.444444444445,60000.0,2018,0,0,11000.0,72752.5
40700.0,72000.0,2017,1,0,7850.0,85011.0
101100.0,120000.0,2015,0,0,10000.0,72752.5
101100.0,59000.0,2005,0,1,40000.0,72752.5
133000.0,133000.0,2015,0,1,5000.0,99399.0
133000.0,133000.0,2018,0,0,14000.0,99399.0
128500.0,133000.0,2018,0,0,7500.0,72752.5
30000.0,30000.0,2013,0,0,25000.0,46779.0
16000.0,18000.0,2004,0,0,46700.0,54852.0
38914.634146341465,35000.0,2011,0,0,12000.0,72752.5
129800.0,133000.0,2019,0,0,6000.0,72752.5
133000.0,133000.0,2016,0,0,9800.0,99399.0
37000.0,30000.0,2015,0,1,46070.0,56147.0
38914.634146341465,35000.0,2009,0,0,14500.0,72752.5
29136.363636363636,35000.0,2008,0,0,70000.0,72752.5
21400.0,25000.0,2008,1,1,87250.0,72752.5
66666.66666666667,80000.0,2013,1,0,30000.0,99399.0
19152.941176470587,20000.0,2004,0,1,87250.0,72752.5
51666.666666666664,43000.0,2012,0,1,63000.0,99399.0
19152.941176470587,20000.0,2010,0,1,30000.0,72752.5
20000.0,20000.0,2011,0,0,10000.0,43703.0
43333.333333333336,40000.0,2015,0,0,10000.0,52271.0
38750.0,30000.0,2011,0,0,87250.0,72752.5
24545.363636363636,21000.0,2009,0,0,50000.0,43703.0
39285.71428571428,35000.0,2011,0,0,15500.0,84751.0
27187.5,23000.0,2011,0,0,66000.0,57549.0
38750.0,40000.0,2017,0,1,80000.0,72752.5
33399.933333333334,40000.0,2011,0,0,8600.0,72752.5
37500.0,45000.0,2014,0,0,40000.0,47186.0
59500.0,60000.0,2016,0,0,25000.0,80435.0
39285.71428571428,40000.0,2013,0,0,34500.0,84751.0
40000.0,42000.0,2016,0,0,15500.0,59095.0
24829.956521739132,18000.0,2011,0,0,28000.0,50267.0
20333.333333333332,15000.0,2006,0,0,40000.0,46575.0
40285.71428571428,45000.0,2013,0,0,40000.0,72752.5
20333.333333333332,25000.0,2016,0,0,50000.0,47108.0
38914.634146341465,70000.0,2017,0,0,24000.0,72752.5
24545.363636363636,23000.0,2012,0,0,50000.0,43703.0
16000.0,10000.0,2005,0,0,55000.0,54852.0
19152.941176470587,25000.0,2012,0,0,70000.0,72752.5
31857.14285714286,25000.0,2012,0,1,12000.0,59183.0
40700.0,50000.0,2010,0,0,70000.0,85011.0
49000.0,60000.0,2015,0,1,16000.0,75502.0
22500.0,35000.0,2014,0,0,38000.0,72752.5
32875.0,50000.0,2016,0,0,87250.0,49412.0
48888.88888888889,50000.0,2016,0,0,45000.0,64750.0
20766.666666666668,25500.0,2012,0,0,28990.0,72752.5
40285.71428571428,35000.0,2010,0,0,13000.0,72752.5
20766.666666666668,20000.0,2005,0,0,15000.0,72752.5
40466.6,40000.0,2016,0,0,60000.0,54605.0
32923.07692307692,45000.0,2017,0,0,22000.0,64589.0
29136.363636363636,30000.0,2008,0,0,19500.0,72752.5
29300.0,30000.0,2013,0,0,25000.0,49600.0
32272.727272727272,30000.0,2011,0,2,70000.0,72752.5
38914.634146341465,40000.0,2014,0,1,65000.0,72752.5
33000.0,25000.0,2012,0,0,86000.0,53857.0
43800.0,45000.0,2017,0,0,30000.0,72752.5
58750.0,65000.0,2015,0,0,33000.0,92074.0
40466.6,40000.0,2015,0,0,36000.0,54605.0
40285.71428571428,40000.0,2010,0,0,41000.0,72752.5
68740.27272727272,70000.0,2017,0,0,28000.0,83340.0
39125.0,35000.0,2018,0,0,15000.0,72752.5
32833.333333333336,35000.0,2015,0,0,35280.0,51994.0
12333.333333333334,15000.0,2004,0,0,18000.0,72752.5
87166.66666666667,99000.0,2012,0,0,28000.0,72752.5
87166.66666666667,90000.0,2012,0,0,40000.0,72752.5
40285.71428571428,20000.0,2010,0,0,17000.0,72752.5
33666.666666666664,36000.0,2016,0,0,23000.0,65599.0
26000.0,32000.0,2014,0,0,30000.0,44756.0
40466.6,50000.0,2016,0,0,6000.0,54605.0
32923.07692307692,50000.0,2015,0,0,48000.0,64589.0
55000.0,60000.0,2014,0,0,16000.0,72752.5
32272.727272727272,40000.0,2009,0,0,50000.0,72752.5
32272.727272727272,35000.0,2012,0,0,60000.0,72752.5
116000.0,133000.0,2018,0,0,3000.0,99399.0
133000.0,133000.0,2019,0,0,1400.0,99399.0
126500.0,133000.0,2019,0,0,4000.0,99399.0
131000.0,133000.0,2019,0,0,1200.0,99399.0
122111.11111111111,133000.0,2019,0,0,4100.0,99399.0
133000.0,133000.0,2017,0,0,21700.0,99399.0
133000.0,133000.0,2016,0,1,16500.0,99399.0
116250.0,125000.0,2015,0,0,15000.0,99399.0
116250.0,120000.0,2018,0,0,18000.0,99399.0
122111.11111111111,120000.0,2019,0,0,11000.0,99399.0
126500.0,120000.0,2018,0,0,6000.0,99399.0
116250.0,115000.0,2018,0,0,8700.0,99399.0
128500.0,115000.0,2016,0,0,7000.0,99399.0
124000.0,115000.0,2018,0,0,35000.0,99399.0
122111.11111111111,115000.0,2017,0,0,17000.0,99399.0
122111.11111111111,111000.0,2017,0,0,17500.0,99399.0
122111.11111111111,110000.0,2015,0,0,33000.0,99399.0
116000.0,110000.0,2017,0,0,14000.0,99399.0
122111.11111111111,110000.0,2017,0,0,26000.0,99399.0
116000.0,105000.0,2015,0,0,5400.0,99399.0
105000.0,105000.0,2018,0,0,5700.0,99399.0
116250.0,105000.0,2013,0,0,6900.0,99399.0
107000.0,105000.0,2018,0,0,6000.0,99399.0
122111.11111111111,100000.0,2015,0,0,46500.0,99399.0
95000.0,95000.0,2014,0,0,11500.0,99399.0
95000.0,90000.0,2011,0,0,40000.0,99399.0
79000.0,90000.0,2019,0,0,1300.0,95000.0
75000.0,75000.0,2018,0,0,7000.0,80000.0
68740.27272727272,80000.0,2019,0,0,3000.0,87000.0
65562.5,78000.0,2019,0,0,5000.0,84000.0
68740.27272727272,75000.0,2019,0,0,11000.0,87000.0
75000.0,75000.0,2017,0,0,18000.0,82000.0
79000.0,75000.0,2019,0,0,3500.0,95000.0
79000.0,72000.0,2018,0,0,500.0,95000.0
55021.28571428572,65000.0,2019,0,0,11800.0,81000.0
38914.634146341465,65000.0,2017,0,0,5000.0,74000.0
62500.0,65000.0,2016,0,0,23500.0,99399.0
60000.0,65000.0,2015,0,0,16000.0,78700.0
68740.27272727272,60000.0,2018,0,0,15000.0,87000.0
52500.0,60000.0,2017,0,0,16600.0,95000.0
62500.0,60000.0,2015,0,0,32000.0,99399.0
60000.0,60000.0,2018,0,0,20000.0,80000.0
60000.0,60000.0,2017,0,0,29000.0,84000.0
60000.0,60000.0,2018,0,0,25000.0,84000.0
60000.0,60000.0,2016,0,0,25000.0,99000.0
55021.28571428572,60000.0,2014,0,0,19000.0,81000.0
60000.0,55000.0,2016,0,0,15000.0,78700.0
65562.5,55000.0,2017,0,0,58000.0,84000.0
51500.0,52000.0,2012,0,0,45000.0,94000.0
51500.0,51000.0,2018,0,0,24000.0,94000.0
47500.0,50000.0,2013,0,0,6000.0,82600.0
50000.0,50000.0,2018,0,0,31000.0,55000.0
48333.333333333336,50000.0,2014,0,0,13000.0,99000.0
48333.333333333336,50000.0,2015,0,0,45000.0,99000.0
50000.0,50000.0,2016,0,0,8000.0,88000.0
46000.0,48000.0,2019,0,0,4300.0,51000.0
32250.0,48000.0,2019,0,0,15000.0,52000.0
65562.5,48000.0,2017,0,0,23000.0,84000.0
37000.0,48000.0,2019,0,0,8600.0,54000.0
46000.0,45000.0,2019,0,0,4000.0,51000.0
70714.28571428571,45000.0,2013,0,0,24000.0,95000.0
47500.0,45000.0,2016,0,0,23000.0,82600.0
48333.333333333336,45000.0,2014,0,0,14500.0,99000.0
52500.0,45000.0,2012,0,0,27000.0,95000.0
42500.0,45000.0,2018,0,0,14000.0,54000.0
31000.0,45000.0,2018,0,0,500.0,54000.0
42500.0,45000.0,2018,0,0,1000.0,55000.0
55021.28571428572,42000.0,2016,0,0,42000.0,81000.0
40333.333333333336,42000.0,2015,0,0,12000.0,73000.0
42500.0,40000.0,2017,0,0,14000.0,54000.0
40000.0,40000.0,2014,0,0,5500.0,83000.0
42500.0,40000.0,2017,0,0,6700.0,55000.0
32923.07692307692,40000.0,2016,0,0,13700.0,64000.0
40000.0,40000.0,2019,0,0,1300.0,51000.0
41500.0,38000.0,2017,0,0,38600.0,72000.0
32272.727272727272,38000.0,2013,0,0,75000.0,78700.0
33000.0,35000.0,2013,0,0,30000.0,99399.0
37500.0,35000.0,2018,0,0,24000.0,57000.0
35000.0,35000.0,2016,0,0,19000.0,52000.0
33000.0,31000.0,2012,0,0,87250.0,99399.0
30000.0,30000.0,2014,0,0,60000.0,51000.0
30000.0,30000.0,2018,0,0,50000.0,48000.0
21000.0,30000.0,2015,0,0,30000.0,58000.0
24545.363636363636,27000.0,2015,0,0,21000.0,47000.0
38914.634146341465,25000.0,2010,0,1,26000.0,75000.0
46111.11111111111,25000.0,2010,0,0,1900.0,58000.0
25000.0,25000.0,2012,0,0,22000.0,52000.0
20500.0,25000.0,2015,0,0,32000.0,51000.0
25000.0,25000.0,2015,0,0,18000.0,57000.0
38750.0,20000.0,2007,0,0,55000.0,57000.0
38914.634146341465,20000.0,2010,0,0,60000.0,75000.0
27187.5,20000.0,2014,0,1,25000.0,57000.0
31000.0,20000.0,2009,0,1,49000.0,75000.0
20000.0,20000.0,2015,0,1,24000.0,65000.0
20000.0,20000.0,2010,0,0,50000.0,78700.0
18000.0,18000.0,2017,0,0,35000.0,43703.0
31000.0,17000.0,2010,0,0,87250.0,52000.0
20500.0,16000.0,2012,0,0,33000.0,51000.0
27187.5,15000.0,2013,0,1,35000.0,57000.0
21000.0,12000.0,2009,0,0,53000.0,58000.0
38914.634146341465,10000.0,2008,0,0,87250.0,75000.0
